"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20230122","경의선","탄현","2857","2673","20230125"
"20230122","장항선","탕정","459","424","20230125"
"20230122","7호선","태릉입구","3114","2653","20230125"
"20230122","6호선","태릉입구","2119","2076","20230125"
"20230122","분당선","태평","5800","5409","20230125"
"20230122","경춘선","퇴계원","1536","1388","20230125"
"20230122","경의선","파주","695","567","20230125"
"20230122","경강선","판교","1194","1269","20230125"
"20230122","중앙선","팔당","569","533","20230125"
"20230122","경춘선","평내호평","2083","2093","20230125"
"20230122","과천선","평촌","3434","3511","20230125"
"20230122","경부선","평택","10066","9851","20230125"
"20230122","경부선","평택지제","1966","1758","20230125"
"20230122","경의선","풍산","2286","2204","20230125"
"20230122","7호선","하계","6274","5768","20230125"
"20230122","5호선","하남검단산","3149","2985","20230125"
"20230122","5호선","하남시청(덕풍?신장)","3120","2981","20230125"
"20230122","5호선","하남풍산","1475","1480","20230125"
"20230122","7호선","학동","2389","2410","20230125"
"20230122","3호선","학여울","448","421","20230125"
"20230122","6호선","한강진","3037","3434","20230125"
"20230122","경원선","한남","1208","1222","20230125"
"20230122","안산선","한대앞","3878","3848","20230125"
"20230122","4호선","한성대입구(삼선교)","5266","5111","20230125"
"20230122","9호선2~3단계","한성백제","805","711","20230125"
"20230122","2호선","한양대","1235","1195","20230125"
"20230122","분당선","한티","4459","4312","20230125"
"20230122","2호선","합정","9534","10770","20230125"
"20230122","6호선","합정","4578","4382","20230125"
"20230122","5호선","행당","3001","2614","20230125"
"20230122","경의선","행신","3353","3466","20230125"
"20230122","4호선","혜화","12101","12685","20230125"
"20230122","수인선","호구포","1575","1571","20230125"
"20230122","공항철도 1호선","홍대입구","5690","5823","20230125"
"20230122","2호선","홍대입구","27722","30040","20230125"
"20230122","경의선","홍대입구","794","1119","20230125"
"20230122","3호선","홍제","6760","6636","20230125"
"20230122","우이신설선","화계","1854","1684","20230125"
"20230122","5호선","화곡","9708","9447","20230125"
"20230122","6호선","화랑대(서울여대입구)","3335","2707","20230125"
"20230122","경부선","화서","3059","3023","20230125"
"20230122","경의선","화전","475","489","20230125"
"20230122","일산선","화정","5786","6074","20230125"
"20230122","중앙선","회기","8941","8923","20230125"
"20230122","경원선","회룡","5166","5240","20230125"
"20230122","4호선","회현(남대문시장)","3884","3887","20230125"
"20230122","경의선","효창공원앞","927","1019","20230125"
"20230122","6호선","효창공원앞","2277","2025","20230125"
"20230122","9호선","흑석(중앙대입구)","2596","2589","20230125"
"20230121","우이신설선","4.19민주묘지","1374","1220","20230124"
"20230121","경원선","가능","3339","3317","20230124"
"20230121","8호선","가락시장","3669","3932","20230124"
"20230121","3호선","가락시장","3969","3498","20230124"
"20230121","경부선","가산디지털단지","4580","5012","20230124"
"20230121","7호선","가산디지털단지","9298","7032","20230124"
"20230121","9호선","가양","9448","7690","20230124"
"20230121","우이신설선","가오리","1950","1990","20230124"
"20230121","경의선","가좌","2803","2228","20230124"
"20230121","분당선","가천대","2964","2734","20230124"
"20230121","경춘선","가평","1048","1526","20230124"
"20230121","경인선","간석","2521","2601","20230124"
"20230121","경춘선","갈매","1095","856","20230124"
"20230121","2호선","강남","26049","25505","20230124"
"20230121","7호선","강남구청","3740","3609","20230124"
"20230121","분당선","강남구청","1996","2243","20230124"
"20230121","5호선","강동","6837","6052","20230124"
"20230121","8호선","강동구청","3792","3608","20230124"
"20230121","경의선","강매","1235","1136","20230124"
"20230121","2호선","강변(동서울터미널)","16453","28963","20230124"
"20230121","5호선","강일","2029","1832","20230124"
"20230121","경춘선","강촌","241","349","20230124"
"20230121","5호선","개롱","2092","2224","20230124"
"20230121","경인선","개봉","10249","9950","20230124"
"20230121","분당선","개포동","1423","1358","20230124"
"20230121","9호선","개화","801","697","20230124"
"20230121","5호선","개화산","2459","2369","20230124"
"20230121","5호선","거여","3500","3249","20230124"
"20230121","7호선","건대입구","6113","5815","20230124"
"20230121","2호선","건대입구","21107","20808","20230124"
"20230121","공항철도 1호선","검암","2972","3093","20230124"
"20230121","경강선","경기광주","3764","4220","20230124"
"20230121","과천선","경마공원","361","344","20230124"
"20230121","3호선","경복궁(정부서울청사)","9638","10087","20230124"
"20230121","3호선","경찰병원","2492","2156","20230124"
"20230121","공항철도 1호선","계양","4956","4763","20230124"
"20230121","5호선","고덕","3504","3460","20230124"
"20230121","6호선","고려대(종암)","3551","2726","20230124"
"20230121","수인선","고색","1502","1607","20230124"
"20230121","9호선","고속터미널","6837","20576","20230124"
"20230121","3호선","고속터미널","24885","53180","20230124"
"20230121","7호선","고속터미널","7965","10606","20230124"
"20230121","안산선","고잔","3583","3597","20230124"
"20230121","경의선","곡산","224","222","20230124"
"20230121","경강선","곤지암","1918","1931","20230124"
"20230121","5호선","공덕","3832","3697","20230124"
"20230121","경의선","공덕","1572","1232","20230124"
"20230121","6호선","공덕","5870","5396","20230124"
"20230121","공항철도 1호선","공덕","1321","1479","20230124"
"20230121","7호선","공릉(서울과학기술대)","5242","4586","20230124"
"20230121","9호선","공항시장","1502","1453","20230124"
"20230121","공항철도 1호선","공항화물청사","1063","1005","20230124"
"20230121","과천선","과천","2771","2525","20230124"
"20230121","경부선","관악","3107","3154","20230124"
"20230121","신림선","관악산(서울대)","1231","1130","20230124"
"20230121","5호선","광나루(장신대)","5088","4870","20230124"
"20230121","경부선","광명","1931","2292","20230124"
"20230121","7호선","광명사거리","11907","12018","20230124"
"20230121","경원선","광운대","3575","3270","20230124"
"20230121","5호선","광화문(세종문화회관)","11095","10317","20230124"
"20230121","6호선","광흥창(서강)","3145","2765","20230124"
"20230121","3호선","교대(법원.검찰청)","3154","1750","20230124"
"20230121","2호선","교대(법원.검찰청)","7470","8068","20230124"
"20230121","경부선","구로","8230","8215","20230124"
"20230121","2호선","구로디지털단지","20222","17366","20230124"
"20230121","분당선","구룡","598","515","20230124"
"20230121","중앙선","구리","5628","5815","20230124"
"20230121","9호선","구반포","270","256","20230124"
"20230121","6호선","구산","3440","2506","20230124"
"20230121","분당선","구성","1932","2224","20230124"
"20230121","2호선","구의(광진구청)","9896","8323","20230124"
"20230121","경인선","구일","2420","2143","20230124"
"20230121","3호선","구파발","9518","9348","20230124"
"20230121","중앙선","국수","345","491","20230124"
"20230121","9호선","국회의사당","1835","1613","20230124"
"20230121","7호선","군자(능동)","6910","4312","20230124"
"20230121","5호선","군자(능동)","4996","4837","20230124"
"20230121","경부선","군포","2687","2482","20230124"
"20230121","경춘선","굴봉산","79","116","20230124"
"20230121","5호선","굽은다리(강동구민회관앞)","4408","3971","20230124"
"20230121","경춘선","금곡","685","651","20230124"
"20230121","경의선","금릉","2457","2672","20230124"
"20230121","경부선","금정","12313","12134","20230124"
"20230121","경부선","금천구청","4943","4866","20230124"
"20230121","경의선","금촌","4710","4552","20230124"
"20230121","3호선","금호","3593","3079","20230124"
"20230121","분당선","기흥","4087","3838","20230124"
"20230121","5호선","길동","3663","3585","20230124"
"20230121","4호선","길음","9155","8201","20230124"
"20230121","경춘선","김유정","191","278","20230124"
"20230121","9호선","김포공항","5078","9774","20230124"
"20230121","5호선","김포공항","5618","6380","20230124"
"20230121","공항철도 1호선","김포공항","8701","4934","20230124"
"20230121","5호선","까치산","14183","11885","20230124"
"20230121","2호선","낙성대(강감찬)","13239","9084","20230124"
"20230121","7호선","남구로","6719","6550","20230124"
"20230121","수인선","남동인더스파크","651","516","20230124"
"20230121","3호선","남부터미널(예술의전당)","12495","18164","20230124"
"20230121","7호선","남성","5048","3953","20230124"
"20230121","경부선","남영","3828","3243","20230124"
"20230121","8호선","남위례","2191","2135","20230124"
"20230121","경춘선","남춘천","1875","2724","20230124"
"20230121","4호선","남태령","637","438","20230124"
"20230121","8호선","남한산성입구(성남법원.검찰청)","5594","4923","20230124"
"20230121","7호선","내방","4308","3966","20230124"
"20230121","9호선","노들","2007","1596","20230124"
"20230121","경부선","노량진","6890","6042","20230124"
"20230121","9호선","노량진","14688","12050","20230124"
"20230121","4호선","노원","9264","10489","20230124"
"20230121","7호선","노원","8398","8491","20230124"
"20230121","3호선","녹번","6433","5104","20230124"
"20230121","6호선","녹사평(용산구청)","2502","2797","20230124"
"20230121","경원선","녹양","2123","2307","20230124"
"20230121","경원선","녹천","2161","1636","20230124"
"20230121","7호선","논현","5007","4832","20230124"
"20230121","경의선","능곡","1712","1617","20230124"
"20230121","8호선","단대오거리","5152","4800","20230124"
"20230121","수인선","달월","43","46","20230124"
"20230121","5호선","답십리","6155","5365","20230124"
"20230121","4호선","당고개","4541","4610","20230124"
"20230121","신림선","당곡","2082","1521","20230124"
"20230121","2호선","당산","6347","6635","20230124"
"20230121","9호선","당산","7669","6388","20230124"
"20230121","경부선","당정","2320","2304","20230124"
"20230121","일산선","대곡","762","650","20230124"
"20230121","과천선","대공원","2038","2111","20230124"
"20230121","2호선","대림(구로구청)","12965","13476","20230124"
"20230121","7호선","대림(구로구청)","8416","8433","20230124"
"20230121","분당선","대모산입구","1960","1547","20230124"
"20230121","경부선","대방","4223","3832","20230124"
"20230121","신림선","대방","1155","729","20230124"
"20230121","경춘선","대성리","252","312","20230124"
